student_id,department,gender,attendance_rate,study_hours_per_week,previous_grade,socio_economic_band,final_grade,risk_category
2684,IT,Female,58,16.0,94,Low,69.89178357139933,Low Risk
2685,Engineering,Male,75,23.0,80,High,78.86059238724363,Low Risk
2686,Engineering,Female,89,27.0,39,Medium,66.61448371124084,Low Risk
2687,Arts,Female,72,34.0,56,Medium,79.59803319570393,Low Risk
2688,Business,Female,52,17.0,87,High,86.46722986955757,Low Risk
2689,Engineering,Male,53,12.0,66,Low,64.61968643441807,Medium Risk
2690,Business,Female,95,34.0,45,High,86.77621592209654,Low Risk
2691,Health,Male,72,15.0,44,Low,64.67655811828169,Medium Risk
2692,Business,Female,68,14.0,73,Medium,57.57375473276126,Medium Risk
2693,Health,Female,82,17.0,65,Medium,70.26129351235576,Low Risk
2694,IT,Female,88,26.0,46,High,79.13111705148762,Low Risk
2695,IT,Female,75,34.0,72,Medium,79.72200000216803,Low Risk
2696,Arts,Male,97,34.0,86,High,93.68645932772993,Low Risk
2697,Engineering,Male,83,27.0,39,Medium,78.6774285710115,Low Risk
2698,Arts,Female,49,8.0,45,Medium,33.39940686527836,High Risk
2699,Health,Female,70,11.0,59,Low,45.70321980406574,High Risk
2700,Arts,Female,45,17.0,69,High,62.217889441837066,Medium Risk
2701,Business,Female,96,20.0,69,High,82.13057934988262,Low Risk
2702,Health,Female,40,34.0,56,Medium,71.59272146390262,Low Risk
2703,IT,Female,46,32.0,71,Low,73.57573547212503,Low Risk
2704,Engineering,Female,97,18.0,89,Low,77.41885296637011,Low Risk
2705,Health,Female,66,22.0,98,High,79.99169324285431,Low Risk
2706,Health,Male,60,12.0,54,High,59.5788417444093,Medium Risk
2707,Business,Male,67,0.0,38,Medium,34.831396756852456,High Risk
2708,Engineering,Male,55,28.0,52,High,78.5017556034818,Low Risk
2709,IT,Female,95,17.0,85,Medium,78.16234808615862,Low Risk
2710,Health,Female,85,15.0,54,Low,60.781915474030384,Medium Risk
2711,Health,Female,62,24.0,43,High,57.811647994016504,Medium Risk
2712,Business,Male,91,22.0,60,Low,65.98915074102601,Low Risk
2713,Arts,Female,59,27.0,59,Low,67.13149760194206,Low Risk
2714,IT,Male,77,15.0,75,Medium,68.35397580996263,Low Risk
2715,Engineering,Female,93,10.0,93,Low,74.59538107971217,Low Risk
2716,Health,Male,64,2.0,79,Medium,62.07271307366733,Medium Risk
2717,Health,Male,67,14.0,75,Medium,64.53680481834135,Medium Risk
2718,IT,Male,44,0.0,72,Low,45.3008208220777,High Risk
2719,Arts,Female,95,6.0,53,Low,54.046565477793855,Medium Risk
2720,Health,Male,60,0.0,48,Medium,44.868333602715566,High Risk
2721,IT,Female,57,31.0,55,Medium,84.8406957135284,Low Risk
2722,Business,Female,86,8.0,49,Low,54.9365107858557,Medium Risk
2723,Arts,Female,45,28.0,37,Medium,51.29404590729051,Medium Risk
2724,Engineering,Female,96,25.0,71,Medium,77.85716986333698,Low Risk
2725,Health,Female,68,22.0,80,High,74.29160581923097,Low Risk
2726,IT,Male,58,28.0,50,High,68.43898821150388,Low Risk
2727,Business,Female,72,32.0,48,High,77.79055080630623,Low Risk
2728,Engineering,Female,40,6.0,43,High,36.411186087380244,High Risk
2729,IT,Female,84,11.0,41,High,51.69190949753563,Medium Risk
2730,IT,Female,42,30.0,48,Medium,58.58280935278723,Medium Risk
2731,Engineering,Female,81,31.0,40,Medium,74.80682956758538,Low Risk
2732,Business,Male,60,19.0,49,High,67.17992414488394,Low Risk
2733,Business,Male,74,16.0,86,Low,76.01957163256654,Low Risk
2734,Arts,Female,80,2.0,68,High,53.20822369781719,Medium Risk
2735,Health,Male,79,0.0,35,Low,42.12740154293651,High Risk
2736,Engineering,Male,42,26.0,54,Medium,57.873615826594886,Medium Risk
2737,Engineering,Female,64,32.0,41,Low,65.70040912350008,Low Risk
2738,Engineering,Male,84,19.0,41,Medium,55.96328937380411,Medium Risk
2739,Business,Female,77,13.0,84,Low,66.04828026338338,Low Risk
2740,Health,Male,84,4.0,36,Medium,39.66796461974552,High Risk
2741,Arts,Male,94,22.0,81,Medium,87.99964844391283,Low Risk
2742,IT,Male,59,14.0,48,High,47.04805949390687,High Risk
2743,IT,Female,91,5.0,65,Medium,50.7336697026505,Medium Risk
2744,Engineering,Male,83,32.0,84,High,100.0,Low Risk
2745,Health,Male,84,18.0,95,High,75.54174861351194,Low Risk
2746,Business,Female,73,12.0,75,High,62.271170743502104,Medium Risk
2747,Health,Female,60,28.0,48,Low,68.30793694846047,Low Risk
2748,Health,Male,95,5.0,39,Low,40.82984128647511,High Risk
2749,Business,Female,94,14.0,39,Medium,64.66290261701842,Medium Risk
2750,Engineering,Male,87,15.0,98,High,80.72271424246736,Low Risk
2751,Health,Male,62,23.0,63,High,75.30030407128467,Low Risk
2752,IT,Female,45,22.0,39,Medium,47.2746683766914,High Risk
2753,Business,Female,90,9.0,70,High,61.994754754856956,Medium Risk
2754,Arts,Female,92,16.0,53,Medium,63.98613452996516,Medium Risk
2755,Engineering,Male,52,29.0,98,High,83.38333096610013,Low Risk
2756,Business,Female,88,9.0,56,Low,47.172311508537035,High Risk
2757,Arts,Male,62,18.0,68,Medium,62.86501827215332,Medium Risk
2758,Arts,Female,48,28.0,90,Medium,68.14121653145752,Low Risk
2759,Health,Male,56,1.0,51,Low,37.90000442718153,High Risk
2760,Health,Female,41,18.0,90,Medium,50.828105252888875,Medium Risk
2761,Health,Male,58,6.0,51,Low,30.74047899425648,High Risk
2762,Business,Female,58,25.0,52,High,68.01129229863999,Low Risk
2763,Business,Male,95,14.0,79,Low,68.2689692688313,Low Risk
2764,Engineering,Female,46,2.0,90,Low,41.57285155820655,High Risk
2765,Health,Female,93,15.0,84,Medium,81.42507372645329,Low Risk
2766,Arts,Male,81,1.0,92,High,59.56575730397049,Medium Risk
2767,IT,Female,81,30.0,52,Low,80.7325411732027,Low Risk
2768,Engineering,Male,98,27.0,41,High,72.45254756607503,Low Risk
2769,Business,Male,59,6.0,44,Low,55.777772163400016,Medium Risk
2770,Engineering,Female,48,29.0,37,Medium,55.62291683664123,Medium Risk
2771,Engineering,Male,56,6.0,78,Low,61.16697329615933,Medium Risk
2772,Engineering,Female,66,28.0,48,Low,67.03180375940053,Low Risk
2773,Engineering,Female,86,23.0,38,High,54.47293763052353,Medium Risk
2774,IT,Male,41,3.0,52,Low,36.69709247448865,High Risk
2775,Health,Female,75,28.0,86,Medium,85.28857536873099,Low Risk
2776,Arts,Male,58,4.0,72,Medium,40.69206911456462,High Risk
2777,Engineering,Male,56,28.0,54,Low,60.96668433719171,Medium Risk
2778,Engineering,Female,44,29.0,78,Low,72.25181414149006,Low Risk
2779,Engineering,Female,78,28.0,85,High,86.04848689148788,Low Risk
2780,Health,Male,57,25.0,53,High,48.326020302723585,High Risk
2781,Business,Male,92,18.0,47,Medium,70.1687287151428,Low Risk
2782,Business,Female,93,25.0,96,High,86.03301215711014,Low Risk
2783,IT,Female,98,26.0,95,Low,83.25951509361094,Low Risk
2784,Business,Female,46,29.0,64,Medium,73.74639930871157,Low Risk
2785,Engineering,Female,56,29.0,64,High,70.95829212348927,Low Risk
2786,Engineering,Male,78,2.0,85,Medium,62.64699466069352,Medium Risk
2787,Engineering,Female,75,6.0,82,Low,60.427713577878535,Medium Risk
2788,IT,Male,79,8.0,67,High,55.94091298231173,Medium Risk
2789,Engineering,Male,84,12.0,53,Low,56.033620330119064,Medium Risk
2790,Business,Female,43,14.0,91,Low,63.04627656333683,Medium Risk
2791,Health,Male,77,4.0,53,Medium,43.56881244714401,High Risk
2792,Health,Female,64,28.0,75,Medium,71.134564467521,Low Risk
2793,Arts,Male,44,34.0,76,Medium,80.85945473592787,Low Risk
2794,Business,Female,69,26.0,86,High,78.53307295133342,Low Risk
2795,Engineering,Male,51,26.0,38,High,57.40140588841404,Medium Risk
2796,Health,Male,43,7.0,38,Medium,40.43627901692764,High Risk
2797,Business,Female,63,31.0,39,High,65.96674035358556,Low Risk
2798,Health,Female,68,19.0,75,High,67.64020355325074,Low Risk
2799,Engineering,Male,48,9.0,95,Medium,53.952102931294405,Medium Risk
2800,Health,Male,43,12.0,89,Low,59.834439603891106,Medium Risk
2801,Arts,Female,90,28.0,47,High,76.34896747608053,Low Risk
2802,Arts,Male,63,34.0,48,High,78.50465079074334,Low Risk
2803,Health,Female,53,17.0,94,Low,53.025226977958745,Medium Risk
2804,Business,Male,44,28.0,59,Low,61.90309818245889,Medium Risk
2805,Business,Female,57,30.0,78,Low,82.15282439487281,Low Risk
2806,Business,Male,81,29.0,44,Medium,73.11327802017719,Low Risk
2807,Health,Female,96,21.0,84,Low,75.86269124284382,Low Risk
2808,Business,Female,58,20.0,78,Medium,74.53932440640699,Low Risk
2809,Engineering,Male,51,11.0,48,Low,34.00929658959849,High Risk
2810,Arts,Female,57,10.0,49,Low,49.95570851958251,High Risk
2811,Engineering,Male,56,1.0,50,Medium,27.80872778401082,High Risk
2812,Business,Female,69,1.0,36,Medium,45.71473109891316,High Risk
2813,Engineering,Female,63,33.0,64,Low,68.33240163856625,Low Risk
2814,Business,Female,50,2.0,64,Low,46.51350391123649,High Risk
2815,Health,Male,74,15.0,65,Low,60.960193839932536,Medium Risk
2816,Engineering,Female,62,3.0,54,High,38.600384580967535,High Risk
2817,Health,Male,56,22.0,83,Low,71.16237993880657,Low Risk
2818,Health,Female,40,19.0,69,Medium,60.841402034946874,Medium Risk
2819,IT,Male,54,24.0,57,High,57.12359698601478,Medium Risk
2820,Business,Male,71,29.0,95,Medium,81.55527364898857,Low Risk
2821,Arts,Male,99,17.0,89,High,83.44762919067732,Low Risk
2822,Business,Female,48,10.0,42,High,29.855942278102397,High Risk
2823,Arts,Male,54,28.0,74,Medium,69.39462544084749,Low Risk
2824,Business,Female,67,16.0,93,High,88.49412172495664,Low Risk
2825,Health,Male,63,25.0,66,Medium,63.69192221246431,Medium Risk
2826,Engineering,Male,99,22.0,41,Low,75.13681675055852,Low Risk
2827,Engineering,Male,74,19.0,36,High,52.18429538771713,Medium Risk
2828,IT,Male,61,1.0,40,Medium,36.454270868782864,High Risk
2829,Arts,Female,66,23.0,70,High,73.5261341435773,Low Risk
2830,Arts,Male,58,30.0,66,Medium,80.27374041109769,Low Risk
2831,Arts,Male,84,26.0,79,Low,80.24847703912333,Low Risk
2832,Health,Female,51,1.0,76,Low,54.93330783252912,Medium Risk
2833,Arts,Male,59,13.0,87,High,58.91398061248892,Medium Risk
2834,Engineering,Male,40,3.0,43,High,31.755322481597357,High Risk
2835,Health,Male,60,12.0,83,Medium,61.72166159330565,Medium Risk
2836,Business,Male,88,34.0,36,Medium,69.66819128030352,Low Risk
2837,Arts,Female,84,7.0,45,High,46.934766470125275,High Risk
2838,Arts,Female,40,1.0,84,Medium,43.469080995430446,High Risk
2839,Business,Male,49,5.0,69,Medium,41.75727374122348,High Risk
2840,Arts,Female,86,30.0,49,Medium,90.5955437927392,Low Risk
2841,Business,Female,98,9.0,65,High,57.01825795840281,Medium Risk
2842,Health,Male,98,20.0,96,Low,92.07654680884256,Low Risk
2843,Engineering,Female,71,9.0,62,Low,58.038758878892715,Medium Risk
2844,Business,Male,78,22.0,59,Medium,68.16682719297437,Low Risk
2845,IT,Female,99,2.0,59,High,47.358745676886514,High Risk
2846,Business,Female,61,31.0,35,Medium,60.040468077649386,Medium Risk
2847,Arts,Female,57,19.0,93,Low,67.44219620470093,Low Risk
2848,Health,Male,87,9.0,76,Medium,51.88555230832242,Medium Risk
2849,Health,Female,85,28.0,68,Low,74.07920744520425,Low Risk
2850,Business,Male,71,33.0,52,High,66.90514090781815,Low Risk
2851,Engineering,Male,66,19.0,39,Medium,62.42525001906631,Medium Risk
2852,IT,Female,67,7.0,54,High,50.41077435432931,Medium Risk
2853,Health,Male,57,6.0,96,Medium,62.01584459319275,Medium Risk
2854,Arts,Female,98,5.0,66,Medium,61.53299170925169,Medium Risk
2855,Arts,Male,78,10.0,92,Medium,67.60180574000498,Low Risk
2856,Engineering,Male,88,17.0,84,Medium,83.26408199277482,Low Risk
2857,Health,Female,68,28.0,72,Medium,72.73542406560958,Low Risk
2858,Business,Female,57,24.0,89,High,75.29001793220228,Low Risk
2859,Arts,Female,83,20.0,62,High,73.08235296694474,Low Risk
2860,Engineering,Female,47,2.0,56,Low,27.972744608863223,High Risk
2861,Health,Male,93,17.0,77,Medium,92.12953337685529,Low Risk
2862,Health,Male,70,23.0,70,Low,70.97139457666552,Low Risk
2863,Health,Male,73,9.0,86,High,62.75193670345355,Medium Risk
2864,Health,Female,46,26.0,70,Low,74.44126819004954,Low Risk
2865,Health,Male,75,11.0,62,High,61.78973199806135,Medium Risk
2866,Arts,Female,57,6.0,92,Medium,56.128468116378755,Medium Risk
2867,Engineering,Male,99,16.0,70,Low,72.58077662858827,Low Risk
2868,Health,Female,77,0.0,43,Low,29.125108814312124,High Risk
2869,IT,Male,98,25.0,55,Low,72.81120533290014,Low Risk
2870,IT,Male,48,14.0,98,Low,67.20326129695376,Low Risk
2871,Engineering,Female,98,32.0,95,Medium,100.0,Low Risk
2872,Business,Male,48,30.0,74,High,80.62699450002452,Low Risk
2873,Business,Female,85,34.0,90,High,93.67699365066005,Low Risk
2874,Business,Male,47,0.0,38,Medium,19.0762809194148,High Risk
2875,IT,Male,90,7.0,65,High,63.79038258465407,Medium Risk
2876,Business,Female,74,11.0,61,Low,64.2665360770921,Medium Risk
2877,Arts,Female,57,18.0,92,Medium,74.48946743713736,Low Risk
2878,Health,Male,44,24.0,59,High,59.26819797485505,Medium Risk
2879,IT,Male,53,31.0,39,Medium,69.91631631125948,Low Risk
2880,Engineering,Male,67,11.0,42,Medium,67.47346286804928,Low Risk
2881,Engineering,Male,69,17.0,43,High,49.640913886642856,High Risk
2882,Health,Male,43,27.0,49,High,51.87957984652925,Medium Risk
2883,IT,Male,78,0.0,41,Medium,34.23228970268709,High Risk
2884,Business,Female,59,5.0,49,Medium,44.1028560018243,High Risk
2885,Business,Female,64,7.0,71,High,42.12117413461162,High Risk
2886,Arts,Female,67,3.0,73,Medium,49.96641844947241,High Risk
2887,Arts,Male,51,4.0,40,High,35.98201990189529,High Risk
2888,Business,Male,41,24.0,91,Medium,79.76073043887591,Low Risk
2889,Engineering,Male,82,21.0,53,Medium,74.1111691363258,Low Risk
2890,Engineering,Female,53,27.0,97,Medium,84.73750875051063,Low Risk
2891,Arts,Female,61,22.0,65,High,52.273925936912825,Medium Risk
2892,Health,Male,70,3.0,44,Low,45.22631876828755,High Risk
2893,Business,Male,62,3.0,96,High,59.733080316361466,Medium Risk
2894,Arts,Female,87,20.0,37,Medium,62.58566626247008,Medium Risk
2895,Arts,Female,59,1.0,52,Low,26.618667243127085,High Risk
2896,Business,Female,77,6.0,59,Low,45.68935654487764,High Risk
2897,Business,Male,94,15.0,54,Medium,56.5990633827956,Medium Risk
2898,Engineering,Male,43,16.0,92,High,50.60994936295745,Medium Risk
2899,Health,Male,54,19.0,84,Low,66.48250909151123,Low Risk
2900,Health,Female,63,22.0,44,Low,53.71306727134332,Medium Risk
2901,Business,Female,64,33.0,55,High,90.50183348161347,Low Risk
2902,IT,Male,40,10.0,63,High,44.037368363372536,High Risk
2903,Arts,Male,46,33.0,44,Low,73.26251893519576,Low Risk
2904,Arts,Female,96,32.0,47,High,71.03540585184065,Low Risk
2905,Business,Male,70,25.0,81,Low,73.66946248397078,Low Risk
2906,IT,Female,51,1.0,57,Medium,36.93138725620589,High Risk
2907,Engineering,Female,81,22.0,84,High,72.45107630835398,Low Risk
2908,Business,Male,44,21.0,38,Low,47.06679589117154,High Risk
2909,Business,Female,83,33.0,87,High,90.34229456253877,Low Risk
2910,Arts,Male,89,14.0,36,High,53.29655208733064,Medium Risk
2911,Business,Female,81,9.0,99,Low,79.98071143821208,Low Risk
2912,Business,Female,77,14.0,91,Medium,72.61935771258905,Low Risk
2913,Business,Male,99,28.0,41,Low,77.72706337764781,Low Risk
2914,Arts,Female,51,22.0,53,High,61.28792864607042,Medium Risk
2915,Engineering,Male,78,16.0,78,Low,71.97575826402267,Low Risk
2916,Engineering,Male,57,8.0,97,High,59.3526780967508,Medium Risk
2917,Business,Female,41,8.0,99,Low,53.82552177112692,Medium Risk
2918,Arts,Male,49,15.0,73,Medium,57.75089635710967,Medium Risk
2919,Engineering,Male,54,32.0,60,Medium,79.34082369348084,Low Risk
2920,Engineering,Male,69,30.0,78,Medium,87.7574291306183,Low Risk
2921,Engineering,Male,83,5.0,46,Medium,45.057609145869534,High Risk
2922,Arts,Male,97,9.0,56,Low,63.20706216800866,Medium Risk
2923,Arts,Male,56,15.0,48,Medium,48.93249202176199,High Risk
2924,Business,Female,43,3.0,64,Low,38.803223296611456,High Risk
2925,Health,Male,46,21.0,78,High,61.35885971067481,Medium Risk
2926,Engineering,Female,80,12.0,72,High,61.310129166562604,Medium Risk
2927,Health,Female,70,17.0,93,High,78.09798041729807,Low Risk
2928,Arts,Male,90,28.0,76,Medium,84.95452688403542,Low Risk
2929,Arts,Female,99,5.0,86,Medium,66.1116950513139,Low Risk
2930,Arts,Female,98,25.0,97,Medium,82.16669332445224,Low Risk
2931,Health,Male,94,10.0,95,High,70.59453655420363,Low Risk
2932,Arts,Male,78,23.0,68,High,71.05211057753162,Low Risk
2933,Business,Male,94,28.0,73,High,79.57513908733958,Low Risk
2934,Arts,Female,73,2.0,75,High,50.47999247022138,Medium Risk
2935,IT,Female,45,9.0,71,Low,45.67490625863407,High Risk
2936,Health,Male,89,0.0,99,Low,61.82997513146149,Medium Risk
2937,IT,Male,77,25.0,66,Medium,74.42901805891361,Low Risk
2938,Arts,Female,84,11.0,42,Medium,46.26547385306414,High Risk
2939,Business,Female,97,13.0,52,High,59.20778930510086,Medium Risk
2940,Engineering,Female,90,24.0,79,Low,81.514245696565,Low Risk
2941,Arts,Female,73,7.0,67,Low,60.15579658694035,Medium Risk
2942,Business,Male,83,3.0,39,Medium,43.39031503677444,High Risk
2943,Health,Female,54,27.0,70,Low,66.42838892049544,Low Risk
2944,IT,Female,53,6.0,57,Medium,44.84402855546311,High Risk
2945,IT,Female,45,9.0,74,High,59.54529333593056,Medium Risk
2946,IT,Female,89,1.0,39,High,46.95023883553411,High Risk
2947,Health,Male,76,25.0,68,Medium,77.38515918261372,Low Risk
2948,Business,Male,89,13.0,58,High,65.65354105289393,Low Risk
2949,Health,Female,71,15.0,51,High,64.28972424857179,Medium Risk
2950,IT,Female,42,16.0,56,Low,56.253760764105955,Medium Risk
2951,Arts,Male,42,21.0,49,Low,56.25056228670595,Medium Risk
2952,Engineering,Male,61,3.0,49,Low,45.16185331754051,High Risk
2953,Health,Female,61,18.0,59,Low,52.260093422415636,Medium Risk
2954,Health,Female,49,1.0,87,Low,37.236408485958314,High Risk
2955,Business,Male,90,8.0,55,Medium,55.99259190386298,Medium Risk
2956,Business,Male,42,18.0,66,Medium,55.91208425790323,Medium Risk
2957,Health,Male,51,15.0,55,Low,47.78653967892045,High Risk
2958,IT,Male,68,24.0,78,High,79.05511601896625,Low Risk
2959,Engineering,Male,87,17.0,48,High,50.42281848129258,Medium Risk
2960,Business,Male,56,22.0,49,Medium,54.94136646365318,Medium Risk
2961,IT,Female,46,20.0,54,Medium,51.7902667307343,Medium Risk
2962,Arts,Male,52,10.0,68,Medium,40.582189289403246,High Risk
2963,Business,Male,95,17.0,70,High,65.26838604361582,Low Risk
2964,IT,Male,41,24.0,43,Medium,45.59479238802006,High Risk
2965,IT,Male,43,31.0,64,High,65.8699596561539,Low Risk
2966,Engineering,Female,49,29.0,97,Medium,85.9978785468308,Low Risk
2967,Engineering,Female,78,25.0,69,High,78.92627206057239,Low Risk
2968,Arts,Male,63,33.0,47,Medium,65.00095182109152,Low Risk
2969,IT,Female,56,8.0,80,Medium,57.69493525556381,Medium Risk
2970,IT,Female,91,11.0,90,High,72.63870687194934,Low Risk
2971,Engineering,Female,45,1.0,43,Medium,43.648213372668806,High Risk
2972,Business,Female,58,4.0,70,Low,48.72364249640982,High Risk
2973,Business,Female,44,4.0,37,High,29.702549073588806,High Risk
2974,Health,Female,71,21.0,53,Medium,57.81098825728346,Medium Risk
2975,Engineering,Male,49,4.0,62,High,36.33453979826657,High Risk
2976,Health,Male,48,3.0,57,Medium,32.69538542719104,High Risk
2977,Engineering,Male,66,8.0,41,Low,51.176592883471535,Medium Risk
2978,Arts,Male,52,28.0,48,Medium,63.30781949009883,Medium Risk
2979,IT,Male,58,21.0,80,Medium,71.89148274384839,Low Risk
2980,Arts,Female,60,26.0,49,Low,72.83548559988532,Low Risk
2981,Engineering,Male,63,9.0,49,High,31.799215146755206,High Risk
2982,IT,Male,77,15.0,85,Medium,77.02324258820224,Low Risk
2983,Business,Female,43,9.0,42,Medium,37.83238147070001,High Risk
2984,Business,Female,63,5.0,96,Low,60.61029022984266,Medium Risk
2985,Health,Male,98,4.0,85,High,58.579580669510484,Medium Risk
2986,Engineering,Female,74,5.0,97,High,57.119253609308885,Medium Risk
2987,Engineering,Female,42,24.0,50,Low,59.43307533887793,Medium Risk
2988,Business,Female,43,3.0,58,Low,50.807586801988805,Medium Risk
2989,Arts,Female,96,31.0,40,Medium,82.91987987688941,Low Risk
2990,IT,Male,76,34.0,91,Low,99.64313752851126,Low Risk
2991,Arts,Female,79,9.0,65,Low,55.19799237843148,Medium Risk
2992,Arts,Male,87,33.0,40,Low,72.79877465248623,Low Risk
2993,Business,Male,93,5.0,63,High,50.76517029052604,Medium Risk
2994,Business,Female,74,15.0,37,Low,48.72035765181987,High Risk
2995,Business,Female,70,17.0,62,Medium,50.18330540097685,Medium Risk
2996,Health,Female,95,33.0,82,Medium,89.1504839426504,Low Risk
2997,Arts,Male,83,24.0,44,Medium,63.33788106364094,Medium Risk
2998,Engineering,Female,64,30.0,67,Low,74.59785095363095,Low Risk
2999,IT,Female,79,16.0,46,High,58.19050065848375,Medium Risk
3000,Health,Female,52,29.0,91,Low,81.52470521175366,Low Risk
